RecordingId;ProcessId;TimeStamp;StepName;StepDescription;ApplicationProcessName;New_StepName
Recording_6;Process_5;2022-02-21T10:53:57+00:00;Click UI element in window;List Item '(7  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_6;Process_5;2022-02-21T10:54:01+00:00;Press button in window;Button 'New Tab' in Window '(7 unread) -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:54:10+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'sharepoint login'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:54:14+00:00;Click UI element in window;Hyperlink 'Office 365 login' in Window 'sharepoint  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:54:21+00:00;Press button in window;Button 'App launcher' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:54:26+00:00;Press button in window;Button 'All apps' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:54:32+00:00;Populate text field in window;"Edit 'Search all of  ...  bar as you type.' in Window 'Microsoft  ...  - Microsoft​ Edge'; Text:'sharepoint'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:54:35+00:00;Click UI element in window;Hyperlink 'SharePoint' in Window 'Microsoft  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:54:41+00:00;Click UI element in window;Hyperlink 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:54:50+00:00;Click UI element in window;Hyperlink 'Shared  ...  31 minutes ago' in Window 'Project  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:54:56+00:00;Press button in window;Button 'File' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:55:00+00:00;Click UI element in window;List Item 'Print' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:55:02+00:00;Click UI element in window;List Item 'Print Print this document.' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:55:08+00:00;Press button in window;Button 'Print' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:55:11+00:00;Click UI element in window;Tree Item 'Desktop' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:55:24+00:00;Populate text field in window;"Edit 'File name:' in Window 'Firefighting  ...  - Microsoft​ Edge'; Text:'Fire fighting mock drill'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:55:27+00:00;Press button in window;Button 'Save' in Window 'Firefighting  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:55:33+00:00;Press button in window;Button 'New Tab' in Window '(7 unread) -  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:55:38+00:00;Populate text field in window;"Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge' 2; Text:'yahoo mail'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:55:45+00:00;Click UI element in window;Hyperlink 'Yahoo Mail' in Window 'yahoo mail -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:55:50+00:00;Press button in window;Button 'Compose' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:55:52+00:00;Click UI element in window;Combo Box ' ...  D_X p_a L_0 B_0' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:56:17+00:00;Populate text field in window;"Edit 'Subject' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2; Text:'Regarding fire fighting mock drill'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:56:23+00:00;Populate text field in window;"Edit 'Message body' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2; Text:'Hello,'";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:56:25+00:00;Populate text field in window;"Edit 'Message body' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2; Text:'''Hello,
PFA'''";msedge;Populate text field in window / msedge
Recording_6;Process_5;2022-02-21T10:56:29+00:00;Press button in window;Button 'Attach files' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:56:31+00:00;Select menu option in window;Menu Item 'Attach files from computer' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Select menu option in window / msedge
Recording_6;Process_5;2022-02-21T10:56:33+00:00;Click UI element in window;Tree Item 'Desktop' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:56:35+00:00;Click UI element in window;Edit 'Name' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Click UI element in window / msedge
Recording_6;Process_5;2022-02-21T10:56:44+00:00;Press button in window;Button 'Open' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_6;Process_5;2022-02-21T10:56:53+00:00;Press button in window;Button 'Send' in Window '(7 unread) -  ...  - Microsoft​ Edge' 2;msedge;Press button in window / msedge
Recording_7;Process_6;2022-02-21T11:21:27+00:00;Click UI element in window;Text 'Please create a roadmap for data collection activity' in Window 'Action center';ShellExperienceHost;Click UI element in window / ShellExperienceHost
Recording_7;Process_6;2022-02-21T11:21:30+00:00;Click UI element in window;Text 'Please create a roadmap for data collection activity' in Pane 'Skype';Skype;Click UI element in window / Skype
Recording_7;Process_6;2022-02-21T11:21:37+00:00;Press button in window;Button 'Open a new tab (Ctrl+T)' in Window 'Untitled project — Mozilla Firefox';firefox;Press button in window / firefox
Recording_7;Process_6;2022-02-21T11:21:40+00:00;Populate text field in window;"Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'";firefox;Populate text field in window / firefox
Recording_7;Process_6;2022-02-21T11:21:53+00:00;Click UI element in window;Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:03+00:00;Click UI element in window;Hyperlink 'Project' in Window 'Microsoft Office Home — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:15+00:00;Select menu option in window;Menu Item 'Press enter to create a project. Press alt + down for more options' in Window 'Project — Mozilla Firefox';firefox;Select menu option in window / firefox
Recording_7;Process_6;2022-02-21T11:22:20+00:00;Click UI element in window;Edit 'Add new task' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:25+00:00;Click UI element in window;Tree Item 'Add new  ...  of 1. Column 3 of 7' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:30+00:00;Populate text field in window;"Edit 'Add New Row' in Window 'Untitled project — Mozilla Firefox'; Text:'Data collection task'";firefox;Populate text field in window / firefox
Recording_7;Process_6;2022-02-21T11:22:33+00:00;Click UI element in window;Data Item 'Add new  ...  Header Assigned to' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:34+00:00;Click UI element in window;Text '' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:39+00:00;Populate text field in window;"Edit 'Enter text to search.' in Window 'Untitled project — Mozilla Firefox'; Text:'Name'";firefox;Populate text field in window / firefox
Recording_7;Process_6;2022-02-21T11:22:43+00:00;Click UI element in window;List Item 'Name Surname' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:46+00:00;Press button in window;Button 'Add a group' in Window 'Untitled project — Mozilla Firefox';firefox;Press button in window / firefox
Recording_7;Process_6;2022-02-21T11:22:48+00:00;Select tab in window;Tab Item 'Tab 2 of 2, Add to a group' in Window 'Untitled project — Mozilla Firefox';firefox;Select tab in window / firefox
Recording_7;Process_6;2022-02-21T11:22:50+00:00;Click UI element in window;UI Custom 'Select group' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:57+00:00;Click UI element in window;UI Custom 'Project RoadMap, Public' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:22:59+00:00;Press button in window;Button 'Add and assign' in Window 'Untitled project — Mozilla Firefox';firefox;Press button in window / firefox
Recording_7;Process_6;2022-02-21T11:23:04+00:00;Click UI element in window;Edit 'Duration' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:23:08+00:00;Click UI element in window;Data Item 'Add new  ...  Header Duration' in Window 'Untitled project — Mozilla Firefox';firefox;Click UI element in window / firefox
Recording_7;Process_6;2022-02-21T11:23:09+00:00;Populate text field in window;"Edit in Window 'Untitled project — Mozilla Firefox'; Text:'3'";firefox;Populate text field in window / firefox
Recording_7;Process_6;2022-02-21T11:23:28+00:00;Click UI element in window;Data Item '24' in Window 'Date and Time Usernamermation';ShellExperienceHost;Click UI element in window / ShellExperienceHost
Recording_7;Process_6;2022-02-21T11:23:48+00:00;Populate text field in window;"Edit 'Add an event or reminder' in Window 'Date and Time Usernamermation'; Text:'discussion regarding data collection task'";ShellExperienceHost;Populate text field in window / ShellExperienceHost
Recording_7;Process_6;2022-02-21T11:23:53+00:00;Press button in window;Button 'Save' in Window 'Date and Time Usernamermation';ShellExperienceHost;Press button in window / ShellExperienceHost
Recording_8;Process_6;2022-02-21T11:22:15+00:00;Click UI element in window;List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher';OS;Click UI element in window / OS
Recording_8;Process_6;2022-02-21T11:22:19+00:00;Press button in window;Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_8;Process_6;2022-02-21T11:22:24+00:00;Press button in window;Button 'Email Notifier, 2' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Press button in window / msedge
Recording_8;Process_6;2022-02-21T11:22:27+00:00;Click UI element in window;Data Item '2' in Window 'New tab and  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_8;Process_6;2022-02-21T11:22:38+00:00;Click UI element in window;Group ' Unread From:  ...  Mail for Windows.' in Window '(2 unread) -  ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_8;Process_6;2022-02-21T11:22:54+00:00;Click UI element in window;Group 'D_F m_Z12nDQf P_Z1A2bQX I_52qC ab_CI' in Window 'kru ...  - Microsoft​ Edge';msedge;Click UI element in window / msedge
Recording_8;Process_6;2022-02-21T11:23:06+00:00;Press button in window;Button 'Teams Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Press button in window / Teams
Recording_8;Process_6;2022-02-21T11:23:17+00:00;Click UI element in window;Hyperlink 'General More options' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_8;Process_6;2022-02-21T11:23:24+00:00;Press button in window;Button 'Add a tab' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Press button in window / Teams
Recording_8;Process_6;2022-02-21T11:23:36+00:00;Populate text field in window;"Edit 'Search' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Project'";Teams;Populate text field in window / Teams
Recording_8;Process_6;2022-02-21T11:23:40+00:00;Click UI element in window;List Item 'Project' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_8;Process_6;2022-02-21T11:23:47+00:00;Press button in window;Button 'Create new project' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Press button in window / Teams
Recording_8;Process_6;2022-02-21T11:23:59+00:00;Populate text field in window;"Edit 'Name your project' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Data collection'";Teams;Populate text field in window / Teams
Recording_8;Process_6;2022-02-21T11:24:03+00:00;Press button in window;Button 'Save' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Press button in window / Teams
Recording_8;Process_6;2022-02-21T11:24:19+00:00;Click UI element in window;Text 'Add new task' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_8;Process_6;2022-02-21T11:24:23+00:00;Click UI element in window;Tree Item 'Add new  ...  of 1. Column 3 of 7' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_8;Process_6;2022-02-21T11:24:40+00:00;Populate text field in window;"Edit 'Add New Row' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Prepare the format of data collection and share it'";Teams;Populate text field in window / Teams
Recording_8;Process_6;2022-02-21T11:24:44+00:00;Click UI element in window;Text 'Assigned to' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
Recording_8;Process_6;2022-02-21T11:24:49+00:00;Populate text field in window;"Edit 'Enter text to search. ' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'sun'";Teams;Populate text field in window / Teams
Recording_8;Process_6;2022-02-21T11:24:51+00:00;Click UI element in window;List Item 'Name Surname ' in Pane 'Name Surname | Microsoft Teams, Main Window';Teams;Click UI element in window / Teams
